ds,hour,is_weekend,temp,is_rainy,nearby_event,price,y
2024-04-12 13:00:00,13,0,17.926734277001753,0,0,100,25.532311666800144
2024-04-12 14:00:00,14,0,15.578256627604832,0,0,100,21.101866337597126
2024-04-12 15:00:00,15,0,16.479712728616885,0,0,100,19.477825494367373
2024-04-12 16:00:00,16,0,15.965440650853497,0,0,100,14.949620266240707
2024-04-12 17:00:00,17,0,16.65108625974868,0,0,100,21.60287943119566
2024-04-12 18:00:00,18,0,12.615691470046311,0,0,150,28.183655412223782
2024-04-12 19:00:00,19,0,11.007954676204495,0,0,150,26.15358357030243
2024-04-12 20:00:00,20,0,19.00400589712858,0,0,150,33.54260550628011
2024-04-12 21:00:00,21,0,16.58559639160001,0,0,150,27.60874308670779
2024-04-12 22:00:00,22,0,18.83685969910047,0,0,150,21.908759090927646
2024-04-12 23:00:00,23,0,16.90528994047363,0,0,100,17.11518552625108
2024-04-13 00:00:00,0,1,20.50073219535264,0,0,120,24.90168935099498
2024-04-13 01:00:00,1,1,14.988450759021932,0,0,120,27.213263531921843
2024-04-13 02:00:00,2,1,15.292171022093816,0,0,120,13.994971326800872
2024-04-13 03:00:00,3,1,11.582890413091283,0,0,120,29.481089593182865
2024-04-13 04:00:00,4,1,15.833150058493384,0,1,120,55.28757669245558
2024-04-13 05:00:00,5,1,18.572679692015743,0,1,120,46.12283252893876
2024-04-13 06:00:00,6,1,17.801497945959625,0,0,120,29.660450398169345
2024-04-13 07:00:00,7,1,16.173666208646694,0,0,120,21.677353169404842
2024-04-13 08:00:00,8,1,15.508190385145737,0,0,120,33.88385513565213
2024-04-13 09:00:00,9,1,18.98741613685921,0,0,120,22.95693408005377
2024-04-13 10:00:00,10,1,17.396930029092502,0,0,120,21.612034305775943
2024-04-13 11:00:00,11,1,22.649048472310568,0,0,120,27.68137101941591
2024-04-13 12:00:00,12,1,17.675097478638726,0,1,120,52.83413762753172
2024-04-13 13:00:00,13,1,17.25495731355158,0,0,120,22.560882158880574
2024-04-13 14:00:00,14,1,22.87167789017386,0,0,120,28.84101688473139
2024-04-13 15:00:00,15,1,20.839740182250033,0,0,120,22.826025777432108
2024-04-13 16:00:00,16,1,17.252800237842767,0,0,120,30.829484559916416
2024-04-13 17:00:00,17,1,8.755790723691332,1,0,120,0.0
2024-04-13 18:00:00,18,1,16.311982682283787,0,0,170,30.437418243783323
2024-04-13 19:00:00,19,1,19.489865998131894,0,0,170,32.910451959049354
2024-04-13 20:00:00,20,1,17.773771897580907,0,0,170,21.295213021590303
2024-04-13 21:00:00,21,1,20.508469752291056,0,0,170,32.338799042129935
2024-04-13 22:00:00,22,1,15.010919425599763,0,0,170,34.58031613228436
2024-04-13 23:00:00,23,1,15.81077930691831,0,0,120,13.368079928390248
2024-04-14 00:00:00,0,1,14.149155308695441,0,0,120,26.901353269183605
2024-04-14 01:00:00,1,1,18.744911782960717,0,0,120,25.919976901717835
2024-04-14 02:00:00,2,1,15.802950069350672,0,0,120,22.89490319755053
2024-04-14 03:00:00,3,1,14.751142733083427,0,0,120,21.160701347990972
2024-04-14 04:00:00,4,1,15.818415984295898,0,0,120,25.004706364582994
2024-04-14 05:00:00,5,1,14.014695423442758,0,0,120,23.9694871354826
2024-04-14 06:00:00,6,1,17.07649850109459,0,0,120,28.059027848627636
2024-04-14 07:00:00,7,1,12.649965191212608,0,0,120,33.412992089436
2024-04-14 08:00:00,8,1,12.579061229012893,0,0,120,28.028528011824392
2024-04-14 09:00:00,9,1,14.721252144547742,0,0,120,24.540402331743433
2024-04-14 10:00:00,10,1,17.019164684404398,0,0,120,30.54500802929187
2024-04-14 11:00:00,11,1,15.592194839971981,0,0,120,19.825065698495223
2024-04-14 12:00:00,12,1,16.450863135695627,0,0,120,31.893182728448686
2024-04-14 13:00:00,13,1,17.662325638332725,0,0,120,27.636195201613162
2024-04-14 14:00:00,14,1,15.427006101910058,0,0,120,24.61448027290253
2024-04-14 15:00:00,15,1,10.894480534208444,0,0,120,28.30692204054513
2024-04-14 16:00:00,16,1,15.25191390750763,0,0,120,23.67385408960742
2024-04-14 17:00:00,17,1,18.919539940506475,0,0,120,22.35023361709195
2024-04-14 18:00:00,18,1,18.626761830701046,0,0,170,32.330290148622446
2024-04-14 19:00:00,19,1,14.622696986647647,0,0,170,36.97601709170666
2024-04-14 20:00:00,20,1,20.02395485330416,0,0,170,30.29468699059823
2024-04-14 21:00:00,21,1,18.280900396328082,0,0,170,35.79832137293519
2024-04-14 22:00:00,22,1,12.966239125861756,0,0,170,24.552187737896976
2024-04-14 23:00:00,23,1,19.10767518351702,0,0,120,32.78542897013881
2024-04-15 00:00:00,0,0,11.109307838669409,1,0,100,0.0
2024-04-15 01:00:00,1,0,10.04001674959072,0,0,100,14.060411331209682
2024-04-15 02:00:00,2,0,12.8613761417828,0,0,100,14.719575935980984
2024-04-15 03:00:00,3,0,14.016680792387499,0,0,100,23.415552860910132
2024-04-15 04:00:00,4,0,15.403475890951249,0,0,100,17.368313158386528
2024-04-15 05:00:00,5,0,20.245894823565,0,0,100,23.39642652720224
2024-04-15 06:00:00,6,0,13.857172319023018,0,0,100,14.877260551552205
2024-04-15 07:00:00,7,0,14.45471654218592,0,0,100,23.646621658909012
2024-04-15 08:00:00,8,0,17.437166661930952,0,0,100,20.589025755883366
2024-04-15 09:00:00,9,0,14.35101925445039,0,0,100,21.18382805040445
2024-04-15 10:00:00,10,0,17.859837386851076,0,0,100,18.32158833266777
2024-04-15 11:00:00,11,0,16.312465393719627,0,0,100,15.973316739965371
2024-04-15 12:00:00,12,0,17.687238909061055,0,0,100,11.250764768070878
2024-04-15 13:00:00,13,0,13.360311856485177,0,0,100,30.083948305531933
2024-04-15 14:00:00,14,0,14.996530076881982,0,0,100,6.629709000884386
2024-04-15 15:00:00,15,0,2.963971620388893,1,0,100,0.0
2024-04-15 16:00:00,16,0,13.3466059453701,0,1,100,42.40320731887854
2024-04-15 17:00:00,17,0,13.134369722925525,0,0,100,21.344366279523765
2024-04-15 18:00:00,18,0,21.57178926450671,0,0,150,20.627185178286155
2024-04-15 19:00:00,19,0,13.056824334136799,0,0,150,18.83949132908202
2024-04-15 20:00:00,20,0,11.639220853002946,0,0,150,19.13286744289943
2024-04-15 21:00:00,21,0,16.334634106245584,0,0,150,9.869860412943837
2024-04-15 22:00:00,22,0,17.982136210580766,0,0,150,27.063223414607997
2024-04-15 23:00:00,23,0,13.500526810865296,0,0,100,14.508688854833531
2024-04-16 00:00:00,0,0,17.89142488867115,0,0,100,25.302465145452892
2024-04-16 01:00:00,1,0,16.99610378878138,0,0,100,18.921550912692148
2024-04-16 02:00:00,2,0,19.432353159199884,0,0,100,28.627908635144173
2024-04-16 03:00:00,3,0,14.741588233169864,0,0,100,9.155653795151615
2024-04-16 04:00:00,4,0,17.32214110710208,0,0,100,21.686747409629863
2024-04-16 05:00:00,5,0,13.478225733905331,0,0,100,28.25767936560063
2024-04-16 06:00:00,6,0,17.336055932164143,0,1,100,48.05517444523319
2024-04-16 07:00:00,7,0,14.527849778986916,0,0,100,18.69428684811062
2024-04-16 08:00:00,8,0,18.42686682301663,0,0,100,18.626399768325275
2024-04-16 09:00:00,9,0,13.771157760068526,0,0,100,30.541054056434625
2024-04-16 10:00:00,10,0,20.910667162104758,0,0,100,24.546175637336994
2024-04-16 11:00:00,11,0,16.632331660675796,0,0,100,18.61179354941334
2024-04-16 12:00:00,12,0,13.414549845596756,0,0,100,14.340195653922219
2024-04-16 13:00:00,13,0,17.518257676984398,0,0,100,13.39302906641923
2024-04-16 14:00:00,14,0,19.35165731702584,0,0,100,16.662672561670533
2024-04-16 15:00:00,15,0,16.286053475511384,0,0,100,29.208537629426495
2024-04-16 16:00:00,16,0,17.348608336182686,0,0,100,16.185556910976352
2024-04-16 17:00:00,17,0,16.000984116779165,0,0,100,18.970314363226375
2024-04-16 18:00:00,18,0,14.674527030169134,0,0,150,26.139489206196384
2024-04-16 19:00:00,19,0,18.988468719704485,0,0,150,25.215328155411548
2024-04-16 20:00:00,20,0,15.864646265083529,0,0,150,29.97624283112928
2024-04-16 21:00:00,21,0,18.43838565688895,0,0,150,33.53815086766359
2024-04-16 22:00:00,22,0,14.560257264876428,0,0,150,21.921698914136556
2024-04-16 23:00:00,23,0,11.462314391438762,0,0,100,9.540109815224117
2024-04-17 00:00:00,0,0,14.46700895092834,0,0,100,22.802276664177754
2024-04-17 01:00:00,1,0,19.286050746106962,0,0,100,21.606022128053088
2024-04-17 02:00:00,2,0,15.479304248015548,0,0,100,12.896382984256954
2024-04-17 03:00:00,3,0,13.672686892299815,1,0,100,0.0
2024-04-17 04:00:00,4,0,17.454672040471124,1,0,100,0.0
2024-04-17 05:00:00,5,0,13.602227458602623,0,0,100,17.54599191854455
2024-04-17 06:00:00,6,0,11.92897194727511,0,0,100,23.20574547288996
2024-04-17 07:00:00,7,0,14.180234299474272,0,0,100,19.596341218417567
2024-04-17 08:00:00,8,0,13.518122839435703,0,0,100,22.25078273258676
2024-04-17 09:00:00,9,0,16.21423098846575,0,0,100,23.241090796533285
2024-04-17 10:00:00,10,0,13.506097487224311,0,0,100,22.682838936660104
2024-04-17 11:00:00,11,0,14.636861356347705,0,0,100,30.196100185965314
2024-04-17 12:00:00,12,0,16.307708536739014,0,0,100,8.728248781639724
2024-04-17 13:00:00,13,0,15.778350800157247,0,0,100,21.580560121748423
2024-04-17 14:00:00,14,0,16.796881647729812,0,0,100,21.83570464067745
2024-04-17 15:00:00,15,0,16.82848082625796,0,0,100,14.754815638703814
2024-04-17 16:00:00,16,0,14.526339778162267,0,0,100,19.080900179515297
2024-04-17 17:00:00,17,0,11.358528138309106,0,1,100,46.67608007227351
2024-04-17 18:00:00,18,0,12.785528033216357,0,0,150,33.71365094447455
2024-04-17 19:00:00,19,0,18.501660290043947,0,0,150,20.401037652796383
2024-04-17 20:00:00,20,0,13.946165447181958,0,0,150,19.625644017071245
2024-04-17 21:00:00,21,0,17.169763126895162,0,0,150,18.87078458807592
2024-04-17 22:00:00,22,0,19.58470789555085,0,0,150,31.455268375919516
2024-04-17 23:00:00,23,0,17.124172014317118,0,0,100,13.685242675862167
2024-04-18 00:00:00,0,0,20.85320938297602,0,0,100,18.0014966843822
2024-04-18 01:00:00,1,0,15.187960485859062,0,0,100,7.5410080646147755
2024-04-18 02:00:00,2,0,18.39683992332349,0,0,100,20.903550169309984
2024-04-18 03:00:00,3,0,12.840343294838663,0,0,100,28.903160766336786
2024-04-18 04:00:00,4,0,14.597108939542618,0,0,100,21.252143001875215
2024-04-18 05:00:00,5,0,15.003333060551054,0,0,100,24.536096983175224
2024-04-18 06:00:00,6,0,18.47220414393174,0,0,100,20.089370559022008
2024-04-18 07:00:00,7,0,18.000787551416625,0,0,100,12.3920231916821
2024-04-18 08:00:00,8,0,23.457021931348994,0,0,100,19.444017238494798
2024-04-18 09:00:00,9,0,17.328216568335673,0,0,100,19.027624473923417
2024-04-18 10:00:00,10,0,15.138002659484417,0,0,100,23.843495255467126
2024-04-18 11:00:00,11,0,20.743416146732237,0,0,100,19.616778077315505
2024-04-18 12:00:00,12,0,18.37155841800383,0,0,100,14.58658826010328
2024-04-18 13:00:00,13,0,18.681197204559915,0,0,100,13.309063179839066
2024-04-18 14:00:00,14,0,15.146938347627524,0,0,100,8.696859734800215
2024-04-18 15:00:00,15,0,12.21223308756654,0,0,100,27.374083001059304
2024-04-18 16:00:00,16,0,16.14223641076887,0,0,100,16.070364283437122
2024-04-18 17:00:00,17,0,15.391110492432167,0,0,100,32.80582052346658
2024-04-18 18:00:00,18,0,15.844738541448072,0,0,150,22.913745254670026
2024-04-18 19:00:00,19,0,7.213237350444402,1,0,150,0.0
2024-04-18 20:00:00,20,0,14.023458370996618,0,0,150,31.11186640620474
2024-04-18 21:00:00,21,0,17.545801723389,0,0,150,23.806084239240032
2024-04-18 22:00:00,22,0,18.477459919633386,0,0,150,27.00770328610617
2024-04-18 23:00:00,23,0,11.890389085302553,0,0,100,18.27239746218104
2024-04-19 00:00:00,0,0,16.92510112105927,0,0,100,17.509360359348165
2024-04-19 01:00:00,1,0,15.606192162004454,0,0,100,20.645250208171525
2024-04-19 02:00:00,2,0,14.363769879988764,0,0,100,19.826316977091302
2024-04-19 03:00:00,3,0,16.030692893219868,0,0,100,20.610565463735334
2024-04-19 04:00:00,4,0,14.548688992009703,0,0,100,18.34226502232006
2024-04-19 05:00:00,5,0,16.076594701107908,0,0,100,23.96991658445355
2024-04-19 06:00:00,6,0,17.070450346595205,0,0,100,19.41313437253324
2024-04-19 07:00:00,7,0,21.60783915087486,0,0,100,13.730881670941397
2024-04-19 08:00:00,8,0,18.83188684724395,0,0,100,19.13928318475482
2024-04-19 09:00:00,9,0,10.829363758760772,1,0,100,0.0
2024-04-19 10:00:00,10,0,15.573307462626946,0,0,100,23.90118379017345
2024-04-19 11:00:00,11,0,5.8869663002855095,1,0,100,0.0
2024-04-19 12:00:00,12,0,14.279888654616393,0,0,100,7.666275809202137
2024-04-19 13:00:00,13,0,9.74357608283398,0,1,100,48.77482539270347
2024-04-19 14:00:00,14,0,17.179222240635955,0,0,100,16.850969594166834
2024-04-19 15:00:00,15,0,9.98114196392896,1,0,100,0.0
2024-04-19 16:00:00,16,0,16.19352807918127,0,0,100,13.719158760233993
2024-04-19 17:00:00,17,0,13.781112930300885,0,0,100,18.792619094431025
2024-04-19 18:00:00,18,0,12.69252536606987,0,0,150,28.50403443773026
2024-04-19 19:00:00,19,0,18.865043157609495,0,0,150,25.82787907039724
2024-04-19 20:00:00,20,0,14.86033482160453,0,0,150,26.420421877656548
2024-04-19 21:00:00,21,0,17.242765141731237,0,0,150,28.75076514664118
2024-04-19 22:00:00,22,0,14.786913516765903,0,0,150,22.202085266048403
2024-04-19 23:00:00,23,0,17.043667192971565,0,0,100,21.0665522282709
2024-04-20 00:00:00,0,1,16.380825158972268,0,0,120,24.45221579568444
2024-04-20 01:00:00,1,1,16.412269613990826,0,0,120,24.534211539965085
2024-04-20 02:00:00,2,1,20.487394705888917,0,0,120,17.507658084971027
2024-04-20 03:00:00,3,1,17.244486989645917,0,0,120,27.414744672536198
2024-04-20 04:00:00,4,1,16.697419626749397,0,0,120,26.836498832127088
2024-04-20 05:00:00,5,1,11.680703456358032,0,0,120,26.622560299864556
2024-04-20 06:00:00,6,1,15.260738548739567,0,1,120,47.40874998232949
2024-04-20 07:00:00,7,1,9.946695846358626,1,0,120,0.0
2024-04-20 08:00:00,8,1,14.019676894426146,0,0,120,21.296607817446354
2024-04-20 09:00:00,9,1,19.28259425745721,0,0,120,18.819761793099794
2024-04-20 10:00:00,10,1,14.509621955685956,0,0,120,27.15287305544031
2024-04-20 11:00:00,11,1,12.732166878384952,0,0,120,32.838984241308886
2024-04-20 12:00:00,12,1,15.593772822190454,0,0,120,21.56661564932844
2024-04-20 13:00:00,13,1,9.111137057205278,0,0,120,32.486404567397656
2024-04-20 14:00:00,14,1,22.289412321522118,0,1,120,46.6865735925441
2024-04-20 15:00:00,15,1,14.952915902051837,0,0,120,41.38008159404708
2024-04-20 16:00:00,16,1,12.768883244464686,0,0,120,27.529475982623143
2024-04-20 17:00:00,17,1,18.3585309319648,0,0,120,28.32417830033625
2024-04-20 18:00:00,18,1,8.465928292760937,0,0,170,25.070897702777305
2024-04-20 19:00:00,19,1,8.70275282214621,0,0,170,35.889526242547454
2024-04-20 20:00:00,20,1,11.153130604298358,0,0,170,37.62538981052735
2024-04-20 21:00:00,21,1,15.927995222034266,0,0,170,31.172823524950854
2024-04-20 22:00:00,22,1,17.98653359685124,0,0,170,30.269250826831204
2024-04-20 23:00:00,23,1,14.237104590400543,0,0,120,31.12726717873121
2024-04-21 00:00:00,0,1,14.591149016092613,0,0,120,23.79422021665852
2024-04-21 01:00:00,1,1,16.389807448023994,0,0,120,35.34770330971608
2024-04-21 02:00:00,2,1,19.567688552135742,0,0,120,31.702425778904
2024-04-21 03:00:00,3,1,13.318541235181227,0,0,120,20.486266403062388
2024-04-21 04:00:00,4,1,19.22910876634329,0,0,120,23.67494937445322
2024-04-21 05:00:00,5,1,13.898237927319073,0,0,120,27.59843043486493
2024-04-21 06:00:00,6,1,17.33888632995926,0,0,120,17.03640675969739
2024-04-21 07:00:00,7,1,14.461023471587477,0,0,120,24.390958091904984
2024-04-21 08:00:00,8,1,15.646611919360495,0,0,120,16.879779526378346
2024-04-21 09:00:00,9,1,16.06246893653054,0,1,120,47.18744601931304
2024-04-21 10:00:00,10,1,19.525507111092004,0,0,120,25.84220290845703
2024-04-21 11:00:00,11,1,13.76308910856778,0,0,120,20.69176518536401
2024-04-21 12:00:00,12,1,18.5092280609473,0,0,120,21.06396277027757
2024-04-21 13:00:00,13,1,18.962945469946533,0,1,120,51.07472865579228
2024-04-21 14:00:00,14,1,18.849857315877912,0,0,120,22.23859785940847
2024-04-21 15:00:00,15,1,16.833518835988183,0,0,120,22.549578970196645
2024-04-21 16:00:00,16,1,19.56429143709347,0,0,120,18.649669517794838
2024-04-21 17:00:00,17,1,16.111869580524324,0,0,120,20.1396313598206
2024-04-21 18:00:00,18,1,16.888619828712695,0,0,170,28.02781196412472
2024-04-21 19:00:00,19,1,18.34302262546451,0,0,170,34.85703036406994
2024-04-21 20:00:00,20,1,18.097736306703172,0,0,170,34.15651678087811
2024-04-21 21:00:00,21,1,16.131635018914352,0,0,170,28.2978101619686
2024-04-21 22:00:00,22,1,18.89604767246591,0,0,170,31.528349074491
2024-04-21 23:00:00,23,1,16.871789341809656,0,0,120,30.9495615212285
2024-04-22 00:00:00,0,0,13.94363196958519,0,0,100,10.23524794372311
2024-04-22 01:00:00,1,0,20.43714330525799,0,0,100,18.177701886318417
2024-04-22 02:00:00,2,0,14.389449697523125,0,0,100,18.333187480348432
2024-04-22 03:00:00,3,0,18.58800638710196,0,0,100,26.932746528821113
2024-04-22 04:00:00,4,0,13.22578272273862,0,0,100,15.855389652753828
2024-04-22 05:00:00,5,0,9.789233103904175,0,0,100,9.67156269378324
2024-04-22 06:00:00,6,0,11.755391864179074,1,0,100,0.0
2024-04-22 07:00:00,7,0,15.23258367591374,0,0,100,25.17990768511057
2024-04-22 08:00:00,8,0,12.157218491370465,0,0,100,18.55352129858771
2024-04-22 09:00:00,9,0,15.391346059290246,0,0,100,25.961934973992413
2024-04-22 10:00:00,10,0,17.580923121817268,0,0,100,21.77617396180979
2024-04-22 11:00:00,11,0,17.572442418597106,0,0,100,28.671089774415478
2024-04-22 12:00:00,12,0,15.152797555111729,0,0,100,29.712769173145027
2024-04-22 13:00:00,13,0,16.807757634279806,0,0,100,16.12974207700552
2024-04-22 14:00:00,14,0,17.602364531355715,0,0,100,19.854792506254284
2024-04-22 15:00:00,15,0,11.624271384481347,0,0,100,15.276405017464244
2024-04-22 16:00:00,16,0,13.583481154183666,0,0,100,17.098659358159576
2024-04-22 17:00:00,17,0,15.246735229000118,0,0,100,23.02056833296562
2024-04-22 18:00:00,18,0,13.948915680590233,0,0,150,21.882621079540627
2024-04-22 19:00:00,19,0,13.850459754684962,0,0,150,22.470302147600655
2024-04-22 20:00:00,20,0,14.473380564488178,0,0,150,41.648267827878215
2024-04-22 21:00:00,21,0,12.793408670014465,0,0,150,19.06784353365468
2024-04-22 22:00:00,22,0,9.857120788729722,0,0,150,23.72013195072695
2024-04-22 23:00:00,23,0,17.058883697966603,0,0,100,26.474530543743292
2024-04-23 00:00:00,0,0,12.875873983763828,0,0,100,22.635577532727815
2024-04-23 01:00:00,1,0,16.43996271537364,0,1,100,47.13685794825176
2024-04-23 02:00:00,2,0,14.154959813671287,0,0,100,21.689217705064713
2024-04-23 03:00:00,3,0,20.765885419238295,0,0,100,16.54768042750516
2024-04-23 04:00:00,4,0,17.877309747725462,0,0,100,10.542136326430867
2024-04-23 05:00:00,5,0,20.624014161149013,0,0,100,17.14751856350992
2024-04-23 06:00:00,6,0,17.86903098297255,0,0,100,21.296621345494174
2024-04-23 07:00:00,7,0,13.237913746180975,0,0,100,17.185531481960624
2024-04-23 08:00:00,8,0,16.488668445334632,0,0,100,17.184971575902516
2024-04-23 09:00:00,9,0,17.40544138399663,0,0,100,24.37940141330765
2024-04-23 10:00:00,10,0,13.610545909756523,0,0,100,19.829731854195007
2024-04-23 11:00:00,11,0,19.96650643504996,0,1,100,48.732847699623925
2024-04-23 12:00:00,12,0,13.76930343029664,0,0,100,19.60123873771786
2024-04-23 13:00:00,13,0,18.63381916446773,0,0,100,20.16019333398581
2024-04-23 14:00:00,14,0,20.45485473393353,0,0,100,22.603752952469627
2024-04-23 15:00:00,15,0,13.039298761980142,0,0,100,12.731482279755827
2024-04-23 16:00:00,16,0,16.959894363868464,0,0,100,26.55461819939295
2024-04-23 17:00:00,17,0,18.93644195045134,0,0,100,22.79577651232532
2024-04-23 18:00:00,18,0,18.06517779936866,0,0,150,25.95778402739431
2024-04-23 19:00:00,19,0,12.494263175755382,0,0,150,23.402943256965433
2024-04-23 20:00:00,20,0,13.193518330449045,0,0,150,27.504772974866594
2024-04-23 21:00:00,21,0,16.125962114306095,0,0,150,21.435184709091843
2024-04-23 22:00:00,22,0,14.945429092572017,0,0,150,22.310932607047853
2024-04-23 23:00:00,23,0,13.689882205011767,0,0,100,12.022901348982312
2024-04-24 00:00:00,0,0,15.41670876212598,0,0,100,21.992994118934668
2024-04-24 01:00:00,1,0,17.71428907979568,0,0,100,30.934139599410468
2024-04-24 02:00:00,2,0,16.69402790525428,0,0,100,21.233365847745645
2024-04-24 03:00:00,3,0,20.83084730599502,0,0,100,12.679429761384124
2024-04-24 04:00:00,4,0,14.031079822937224,0,0,100,20.878109288908128
2024-04-24 05:00:00,5,0,15.459377169503343,0,0,100,25.36238452447595
2024-04-24 06:00:00,6,0,13.679161703055565,0,0,100,24.335824737048735
2024-04-24 07:00:00,7,0,20.911018114633936,0,0,100,20.192337383106832
2024-04-24 08:00:00,8,0,11.393850408952025,0,0,100,25.68508107990111
2024-04-24 09:00:00,9,0,19.693215295678037,0,0,100,15.649085884909805
2024-04-24 10:00:00,10,0,16.37561541213985,0,0,100,27.950961833973057
2024-04-24 11:00:00,11,0,7.343963396705309,1,0,100,0.0
2024-04-24 12:00:00,12,0,15.019612360370209,0,0,100,23.324512569319086
2024-04-24 13:00:00,13,0,12.66140002085407,0,0,100,16.243986522255813
2024-04-24 14:00:00,14,0,17.00950744727786,0,0,100,17.8898507605172
2024-04-24 15:00:00,15,0,14.840235860779098,0,0,100,21.30939038400981
2024-04-24 16:00:00,16,0,20.089102440611505,0,0,100,25.583261251586514
2024-04-24 17:00:00,17,0,17.591870728313662,0,0,100,17.772275842647687
2024-04-24 18:00:00,18,0,14.609456780312586,0,0,150,22.43699260885686
2024-04-24 19:00:00,19,0,16.520633471977543,0,0,150,19.294486658917563
2024-04-24 20:00:00,20,0,18.526427599738,0,0,150,29.246841187036587
2024-04-24 21:00:00,21,0,13.622422661619616,0,0,150,22.989313319791464
2024-04-24 22:00:00,22,0,14.937938561601314,0,0,150,24.086282103132117
2024-04-24 23:00:00,23,0,10.303283236519658,0,1,100,50.04203738924037
2024-04-25 00:00:00,0,0,13.238773073998608,1,0,100,0.0
2024-04-25 01:00:00,1,0,18.11395629243505,0,0,100,22.853447497647718
2024-04-25 02:00:00,2,0,15.54485602678536,0,0,100,24.915026043992732
2024-04-25 03:00:00,3,0,17.839011441674344,0,0,100,25.693239966512905
2024-04-25 04:00:00,4,0,15.935559719093298,0,0,100,19.448599789282
2024-04-25 05:00:00,5,0,19.110173442957908,0,0,100,21.15076331615464
2024-04-25 06:00:00,6,0,15.475937992214222,0,0,100,24.65040499438602
2024-04-25 07:00:00,7,0,16.953282211080893,0,0,100,20.564294974133713
2024-04-25 08:00:00,8,0,17.488160473939434,0,0,100,12.895380709315106
2024-04-25 09:00:00,9,0,15.47891797733116,0,0,100,16.611495602339723
2024-04-25 10:00:00,10,0,16.872339658649985,0,0,100,20.41617964634819
2024-04-25 11:00:00,11,0,16.73321729038331,0,0,100,18.479177385921382
2024-04-25 12:00:00,12,0,15.230720200470172,0,0,100,29.393508595082206
2024-04-25 13:00:00,13,0,15.954082138960848,0,0,100,12.417416455415125
2024-04-25 14:00:00,14,0,20.25310426974939,0,0,100,18.722405938355184
2024-04-25 15:00:00,15,0,15.912391315764681,0,0,100,30.14621029340443
2024-04-25 16:00:00,16,0,15.040789638983908,0,0,100,24.893180713430574
2024-04-25 17:00:00,17,0,10.836375751330744,0,0,100,9.019573555293647
2024-04-25 18:00:00,18,0,14.359623402167838,0,0,150,28.454887099941672
2024-04-25 19:00:00,19,0,14.219916384757898,0,1,150,50.79558684072224
2024-04-25 20:00:00,20,0,18.463993060888573,0,0,150,24.53567618690991
2024-04-25 21:00:00,21,0,16.77221206760196,0,0,150,26.73608558661204
2024-04-25 22:00:00,22,0,14.028478813231665,0,1,150,52.723930797700675
2024-04-25 23:00:00,23,0,18.35320139207372,0,0,100,15.213225599895043
2024-04-26 00:00:00,0,0,11.724785311585965,1,0,100,0.0
2024-04-26 01:00:00,1,0,14.33742387349847,0,0,100,17.10743881533966
2024-04-26 02:00:00,2,0,19.44278122590704,0,0,100,14.51926742438252
2024-04-26 03:00:00,3,0,16.195927098866708,0,0,100,23.931868355173222
2024-04-26 04:00:00,4,0,19.33712379363668,0,0,100,17.450650587852564
2024-04-26 05:00:00,5,0,10.648710141399071,1,1,100,0.008696203270713632
2024-04-26 06:00:00,6,0,15.190218629168417,0,0,100,23.548704851822396
2024-04-26 07:00:00,7,0,16.447271095341602,0,0,100,16.32820213098549
2024-04-26 08:00:00,8,0,15.421735006707259,0,0,100,15.558861249679854
2024-04-26 09:00:00,9,0,14.839349345517295,1,0,100,0.0
2024-04-26 10:00:00,10,0,16.916506629497604,0,0,100,19.97654766313352
2024-04-26 11:00:00,11,0,19.760812099237146,0,0,100,23.086701753618946
2024-04-26 12:00:00,12,0,16.098142075276,0,0,100,11.791563377862927
2024-04-26 13:00:00,13,0,14.477334804985867,0,0,100,19.742949450909986
2024-04-26 14:00:00,14,0,14.9974712053518,0,1,100,47.9674544710534
2024-04-26 15:00:00,15,0,18.011455075122896,0,0,100,20.416099757284364
2024-04-26 16:00:00,16,0,15.240298432438323,0,1,100,41.82178866062373
2024-04-26 17:00:00,17,0,11.309723910723015,1,0,100,0.0
2024-04-26 18:00:00,18,0,13.158877353633715,0,0,150,24.940621931909938
2024-04-26 19:00:00,19,0,15.138316602289317,0,0,150,27.827202390570967
2024-04-26 20:00:00,20,0,16.108582440140786,0,0,150,27.588975830642227
2024-04-26 21:00:00,21,0,11.231017823891031,0,0,150,26.180495788064484
2024-04-26 22:00:00,22,0,13.792703256220815,0,0,150,21.63176823251596
2024-04-26 23:00:00,23,0,18.544521184586124,0,0,100,26.017555105178303
2024-04-27 00:00:00,0,1,16.585144647031836,0,0,120,25.020625086003243
2024-04-27 01:00:00,1,1,17.873996164272715,0,0,120,22.67732022432984
2024-04-27 02:00:00,2,1,16.112358304282186,0,0,120,19.07479697824253
2024-04-27 03:00:00,3,1,13.995096473182812,0,0,120,18.1092417468598
2024-04-27 04:00:00,4,1,14.832083966035595,0,0,120,22.266220922159246
2024-04-27 05:00:00,5,1,16.312965671498958,0,0,120,29.53823277552527
2024-04-27 06:00:00,6,1,17.13358834508949,0,0,120,32.97345716817151
2024-04-27 07:00:00,7,1,17.413349245152926,0,0,120,33.65206448412423
2024-04-27 08:00:00,8,1,20.35622686594801,0,0,120,22.476964208555373
2024-04-27 09:00:00,9,1,14.285914435973197,0,0,120,24.349052263081525
2024-04-27 10:00:00,10,1,18.603824399622162,0,0,120,30.23442886055634
2024-04-27 11:00:00,11,1,19.49806503710394,0,0,120,20.935566559234903
